ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,SNR_DB,PARENT_ID,CHANNEL,SOURCE_DATASET,GENERATOR,GROUP_ID,SPLIT,VOCODER,SPEAKER,DURATION,SOFIA_MERT_FAKE_PROB
sdm_fake_0033__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0033,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_2739,prospective,,,,0.7378854751586914
sdm_fake_0033__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0033,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_2739,prospective,,,,0.660123348236084
sdm_fake_0033__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0033,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_2739,prospective,,,,0.02317037619650364
sdm_fake_0034__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0034,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_4757,alignment,,,,0.9637739062309265
sdm_fake_0034__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0034,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_4757,alignment,,,,0.16506832838058472
sdm_fake_0034__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0034,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_4757,alignment,,,,0.12762588262557983
sdm_fake_0034__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0034,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_4757,alignment,,,,0.011385719291865826
sdm_fake_0035__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0035,resample8k,source_disjoint_music_v1,udio-120s,sonics_3960,prospective,,,,0.14686791598796844
sdm_fake_0035__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0035,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_3960,prospective,,,,0.15790295600891113
sdm_fake_0035__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0035,g726_24k,source_disjoint_music_v1,udio-120s,sonics_3960,prospective,,,,0.1863628327846527
sdm_fake_0035__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0035,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_3960,prospective,,,,0.02644062414765358
sdm_fake_0036__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0036,resample8k,source_disjoint_music_v1,udio-120s,sonics_3493,alignment,,,,0.3524300754070282
sdm_fake_0036__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0036,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_3493,alignment,,,,0.28677210211753845
sdm_fake_0036__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0036,g726_24k,source_disjoint_music_v1,udio-120s,sonics_3493,alignment,,,,0.20756350457668304
sdm_fake_0036__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0036,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_3493,alignment,,,,0.015803705900907516
sdm_fake_0037__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0037,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_1352,prospective,,,,0.9953691363334656
sdm_fake_0037__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0037,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_1352,prospective,,,,0.5283738374710083
sdm_fake_0037__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0037,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_1352,prospective,,,,0.5024861097335815
sdm_fake_0037__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0037,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_1352,prospective,,,,0.017466478049755096
sdm_fake_0038__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0038,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_4270,alignment,,,,0.855108916759491
sdm_fake_0038__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0038,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_4270,alignment,,,,0.33112990856170654
sdm_fake_0038__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0038,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_4270,alignment,,,,0.29677432775497437
sdm_fake_0038__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0038,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_4270,alignment,,,,0.023738201707601547
sdm_fake_0039__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0039,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_2424,prospective,,,,0.996276319026947
sdm_fake_0039__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0039,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_2424,prospective,,,,0.22919033467769623
sdm_fake_0039__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0039,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_2424,prospective,,,,0.18018141388893127
sdm_fake_0039__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0039,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_2424,prospective,,,,0.013237981125712395
sdm_fake_0040__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0040,resample8k,source_disjoint_music_v1,udio-120s,sonics_3329,alignment,,,,0.3094137907028198
sdm_fake_0040__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0040,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_3329,alignment,,,,0.19116508960723877
sdm_fake_0040__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0040,g726_24k,source_disjoint_music_v1,udio-120s,sonics_3329,alignment,,,,0.18651099503040314
sdm_fake_0040__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0040,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_3329,alignment,,,,0.03521810099482536
sdm_fake_0041__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0041,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_614,prospective,,,,0.9959090948104858
sdm_fake_0041__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0041,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_614,prospective,,,,0.28922683000564575
sdm_fake_0041__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0041,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_614,prospective,,,,0.22631067037582397
sdm_fake_0041__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0041,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_614,prospective,,,,0.01691490411758423
sdm_fake_0042__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0042,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_1609,alignment,,,,0.9963523149490356
sdm_fake_0042__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0042,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_1609,alignment,,,,0.15690121054649353
sdm_fake_0042__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0042,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_1609,alignment,,,,0.13432933390140533
sdm_fake_0042__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0042,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_1609,alignment,,,,0.011811678297817707
sdm_fake_0043__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0043,resample8k,source_disjoint_music_v1,udio-120s,sonics_662,prospective,,,,0.1933899223804474
sdm_fake_0043__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0043,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_662,prospective,,,,0.22243732213974
sdm_fake_0043__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0043,g726_24k,source_disjoint_music_v1,udio-120s,sonics_662,prospective,,,,0.16546419262886047
sdm_fake_0043__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0043,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_662,prospective,,,,0.014164933934807777
sdm_fake_0044__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0044,resample8k,source_disjoint_music_v1,udio-120s,sonics_677,alignment,,,,0.9486255049705505
sdm_fake_0044__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0044,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_677,alignment,,,,0.19517837464809418
sdm_fake_0044__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0044,g726_24k,source_disjoint_music_v1,udio-120s,sonics_677,alignment,,,,0.18901897966861725
sdm_fake_0044__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0044,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_677,alignment,,,,0.02615613490343094
sdm_fake_0045__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0045,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_3825,prospective,,,,0.9940046668052673
sdm_fake_0045__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0045,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_3825,prospective,,,,0.4756038188934326
sdm_fake_0045__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0045,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_3825,prospective,,,,0.3484121263027191
sdm_fake_0045__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0045,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_3825,prospective,,,,0.031374115496873856
sdm_fake_0046__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0046,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_4651,alignment,,,,0.9886013865470886
sdm_fake_0046__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0046,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_4651,alignment,,,,0.583782434463501
sdm_fake_0046__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0046,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_4651,alignment,,,,0.5271760821342468
sdm_fake_0046__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0046,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_4651,alignment,,,,0.05736054852604866
sdm_fake_0047__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0047,resample8k,source_disjoint_music_v1,udio-120s,sonics_17,prospective,,,,0.6307367086410522
sdm_fake_0047__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0047,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_17,prospective,,,,0.28144943714141846
sdm_fake_0047__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0047,g726_24k,source_disjoint_music_v1,udio-120s,sonics_17,prospective,,,,0.2938394248485565
sdm_fake_0047__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0047,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_17,prospective,,,,0.02737141028046608
sdm_fake_0048__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0048,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_2393,alignment,,,,0.9971935153007507
sdm_fake_0048__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0048,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_2393,alignment,,,,0.7045626044273376
sdm_fake_0048__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0048,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_2393,alignment,,,,0.6109620332717896
sdm_fake_0048__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0048,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_2393,alignment,,,,0.0308925099670887
sdm_fake_0049__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0049,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_3410,prospective,,,,0.9963687658309937
sdm_fake_0049__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0049,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_3410,prospective,,,,0.6322820782661438
sdm_fake_0049__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0049,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_3410,prospective,,,,0.5732538104057312
sdm_fake_0049__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0049,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_3410,prospective,,,,0.02646041288971901
voice_0000__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0000,resample8k,asvspoof_voice_v1,-,,,bonafide,TFM1,4.1066875,0.2888680696487427
voice_0000__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0000,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TFM1,4.1066875,0.39034324884414673
voice_0000__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0000,g726_24k,asvspoof_voice_v1,-,,,bonafide,TFM1,4.1066875,0.6163354516029358
voice_0000__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0000,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TFM1,4.1066875,0.35498741269111633
voice_0001__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0001,resample8k,asvspoof_voice_v1,-,,,bonafide,VCC2SM1,5.352,0.9888647794723511
voice_0001__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0001,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,VCC2SM1,5.352,0.49566903710365295
voice_0001__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0001,g726_24k,asvspoof_voice_v1,-,,,bonafide,VCC2SM1,5.352,0.5965365767478943
voice_0001__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0001,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,VCC2SM1,5.352,0.2863895893096924
voice_0002__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0002,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0019,4.952,0.3908768594264984
voice_0002__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0002,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0019,4.952,0.30732038617134094
voice_0002__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0002,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0019,4.952,0.3267301917076111
voice_0002__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0002,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0019,4.952,0.21693271398544312
voice_0003__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0003,resample8k,asvspoof_voice_v1,-,,,bonafide,TEM1,5.632,0.489231139421463
voice_0003__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0003,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TEM1,5.632,0.10518693178892136
voice_0003__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0003,g726_24k,asvspoof_voice_v1,-,,,bonafide,TEM1,5.632,0.12018343806266785
voice_0003__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0003,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TEM1,5.632,0.04555806890130043
voice_0004__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0004,resample8k,asvspoof_voice_v1,-,,,bonafide,VCC2SM4,4.544,0.9010139107704163
voice_0004__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0004,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,VCC2SM4,4.544,0.3741735816001892
voice_0004__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0004,g726_24k,asvspoof_voice_v1,-,,,bonafide,VCC2SM4,4.544,0.6410115361213684
voice_0004__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0004,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,VCC2SM4,4.544,0.14808490872383118
voice_0005__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0005,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0024,4.616,0.3698320984840393
voice_0005__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0005,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0024,4.616,0.2815518081188202
voice_0005__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0005,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0024,4.616,0.42653802037239075
voice_0005__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0005,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0024,4.616,0.15472018718719482
voice_0006__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0006,resample8k,asvspoof_voice_v1,-,,,bonafide,TFM1,7.168,0.19239738583564758
voice_0006__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0006,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TFM1,7.168,0.18699121475219727
voice_0006__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0006,g726_24k,asvspoof_voice_v1,-,,,bonafide,TFM1,7.168,0.3949468731880188
voice_0006__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0006,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TFM1,7.168,0.21022868156433105
voice_0007__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0007,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0036,4.4804375,0.576822817325592
voice_0007__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0007,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0036,4.4804375,0.4921053946018219
voice_0007__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0007,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0036,4.4804375,0.48558053374290466
voice_0007__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0007,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0036,4.4804375,0.3864690661430359
voice_0008__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0008,resample8k,asvspoof_voice_v1,-,,,bonafide,TMM1,4.78,0.47733059525489807
voice_0008__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0008,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TMM1,4.78,0.18271403014659882
voice_0008__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0008,g726_24k,asvspoof_voice_v1,-,,,bonafide,TMM1,4.78,0.19923627376556396
voice_0008__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0008,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TMM1,4.78,0.10406092554330826
voice_0009__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0009,resample8k,asvspoof_voice_v1,-,,,bonafide,VCC2TM1,4.48,0.8237719535827637
voice_0009__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0009,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,VCC2TM1,4.48,0.4521448016166687
voice_0009__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0009,g726_24k,asvspoof_voice_v1,-,,,bonafide,VCC2TM1,4.48,0.5544102191925049
voice_0009__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0009,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,VCC2TM1,4.48,0.24033039808273315
voice_0010__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0010,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0063,4.104,0.4910810887813568
voice_0010__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0010,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0063,4.104,0.4761737287044525
voice_0010__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0010,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0063,4.104,0.43696755170822144
voice_0010__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0010,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0063,4.104,0.2135211080312729
voice_0011__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0011,resample8k,asvspoof_voice_v1,-,,,bonafide,TFF1,5.608,0.39693349599838257
voice_0011__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0011,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TFF1,5.608,0.4751480221748352
voice_0011__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0011,g726_24k,asvspoof_voice_v1,-,,,bonafide,TFF1,5.608,0.473760724067688
voice_0011__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0011,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TFF1,5.608,0.2340703159570694
voice_0012__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_mp3,,,,voice_0012,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0022,6.0149375,0.20245379209518433
