ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,SNR_DB,PARENT_ID,CHANNEL,SOURCE_DATASET,GENERATOR,GROUP_ID,SPLIT,VOCODER,SPEAKER,DURATION
sdm_fake_0028__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0028,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_2319,alignment,,,
sdm_fake_0028__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0028,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_2319,alignment,,,
sdm_fake_0029__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0029,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_3091,prospective,,,
sdm_fake_0029__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0029,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_3091,prospective,,,
sdm_fake_0029__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0029,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_3091,prospective,,,
sdm_fake_0029__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0029,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_3091,prospective,,,
sdm_fake_0030__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0030,resample8k,source_disjoint_music_v1,udio-120s,sonics_638,alignment,,,
sdm_fake_0030__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0030,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_638,alignment,,,
sdm_fake_0030__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0030,g726_24k,source_disjoint_music_v1,udio-120s,sonics_638,alignment,,,
sdm_fake_0030__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0030,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_638,alignment,,,
sdm_fake_0031__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0031,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_2554,prospective,,,
sdm_fake_0031__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0031,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_2554,prospective,,,
sdm_fake_0031__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0031,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_2554,prospective,,,
sdm_fake_0031__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0031,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_2554,prospective,,,
sdm_fake_0032__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0032,resample8k,source_disjoint_music_v1,udio-120s,sonics_5236,alignment,,,
sdm_fake_0032__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0032,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_5236,alignment,,,
sdm_fake_0032__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0032,g726_24k,source_disjoint_music_v1,udio-120s,sonics_5236,alignment,,,
sdm_fake_0032__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0032,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_5236,alignment,,,
sdm_fake_0033__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0033,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_2739,prospective,,,
sdm_fake_0033__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0033,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_2739,prospective,,,
sdm_fake_0033__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0033,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_2739,prospective,,,
sdm_fake_0033__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0033,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_2739,prospective,,,
sdm_fake_0034__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0034,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_4757,alignment,,,
sdm_fake_0034__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0034,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_4757,alignment,,,
sdm_fake_0034__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0034,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_4757,alignment,,,
sdm_fake_0034__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0034,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_4757,alignment,,,
sdm_fake_0035__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0035,resample8k,source_disjoint_music_v1,udio-120s,sonics_3960,prospective,,,
sdm_fake_0035__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0035,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_3960,prospective,,,
sdm_fake_0035__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0035,g726_24k,source_disjoint_music_v1,udio-120s,sonics_3960,prospective,,,
sdm_fake_0035__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0035,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_3960,prospective,,,
sdm_fake_0036__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0036,resample8k,source_disjoint_music_v1,udio-120s,sonics_3493,alignment,,,
sdm_fake_0036__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0036,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_3493,alignment,,,
sdm_fake_0036__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0036,g726_24k,source_disjoint_music_v1,udio-120s,sonics_3493,alignment,,,
sdm_fake_0036__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0036,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_3493,alignment,,,
sdm_fake_0037__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0037,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_1352,prospective,,,
sdm_fake_0037__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0037,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_1352,prospective,,,
sdm_fake_0037__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0037,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_1352,prospective,,,
sdm_fake_0037__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0037,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_1352,prospective,,,
sdm_fake_0038__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0038,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_4270,alignment,,,
sdm_fake_0038__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0038,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_4270,alignment,,,
sdm_fake_0038__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0038,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_4270,alignment,,,
sdm_fake_0038__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0038,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_4270,alignment,,,
sdm_fake_0039__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0039,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_2424,prospective,,,
sdm_fake_0039__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0039,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_2424,prospective,,,
sdm_fake_0039__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0039,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_2424,prospective,,,
sdm_fake_0039__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0039,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_2424,prospective,,,
sdm_fake_0040__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0040,resample8k,source_disjoint_music_v1,udio-120s,sonics_3329,alignment,,,
sdm_fake_0040__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0040,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_3329,alignment,,,
sdm_fake_0040__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0040,g726_24k,source_disjoint_music_v1,udio-120s,sonics_3329,alignment,,,
sdm_fake_0040__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0040,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_3329,alignment,,,
sdm_fake_0041__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0041,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_614,prospective,,,
sdm_fake_0041__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0041,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_614,prospective,,,
sdm_fake_0041__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0041,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_614,prospective,,,
sdm_fake_0041__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0041,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_614,prospective,,,
sdm_fake_0042__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0042,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_1609,alignment,,,
sdm_fake_0042__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0042,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_1609,alignment,,,
sdm_fake_0042__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0042,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_1609,alignment,,,
sdm_fake_0042__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0042,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_1609,alignment,,,
sdm_fake_0043__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0043,resample8k,source_disjoint_music_v1,udio-120s,sonics_662,prospective,,,
sdm_fake_0043__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0043,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_662,prospective,,,
sdm_fake_0043__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0043,g726_24k,source_disjoint_music_v1,udio-120s,sonics_662,prospective,,,
sdm_fake_0043__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0043,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_662,prospective,,,
sdm_fake_0044__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0044,resample8k,source_disjoint_music_v1,udio-120s,sonics_677,alignment,,,
sdm_fake_0044__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0044,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_677,alignment,,,
sdm_fake_0044__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0044,g726_24k,source_disjoint_music_v1,udio-120s,sonics_677,alignment,,,
sdm_fake_0044__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0044,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_677,alignment,,,
sdm_fake_0045__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0045,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_3825,prospective,,,
sdm_fake_0045__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0045,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_3825,prospective,,,
sdm_fake_0045__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0045,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_3825,prospective,,,
sdm_fake_0045__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0045,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_3825,prospective,,,
sdm_fake_0046__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0046,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_4651,alignment,,,
sdm_fake_0046__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0046,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_4651,alignment,,,
sdm_fake_0046__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0046,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_4651,alignment,,,
sdm_fake_0046__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0046,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_4651,alignment,,,
sdm_fake_0047__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0047,resample8k,source_disjoint_music_v1,udio-120s,sonics_17,prospective,,,
sdm_fake_0047__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0047,g711_ulaw,source_disjoint_music_v1,udio-120s,sonics_17,prospective,,,
sdm_fake_0047__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0047,g726_24k,source_disjoint_music_v1,udio-120s,sonics_17,prospective,,,
sdm_fake_0047__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-udio,common_flac16k,,,,sdm_fake_0047,opus_nb_8k,source_disjoint_music_v1,udio-120s,sonics_17,prospective,,,
sdm_fake_0048__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0048,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_2393,alignment,,,
sdm_fake_0048__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0048,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_2393,alignment,,,
sdm_fake_0048__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0048,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_2393,alignment,,,
sdm_fake_0048__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0048,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_2393,alignment,,,
sdm_fake_0049__phonefact_resample8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0049,resample8k,source_disjoint_music_v1,chirp-v3.5,sonics_3410,prospective,,,
sdm_fake_0049__phonefact_g711_ulaw,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0049,g711_ulaw,source_disjoint_music_v1,chirp-v3.5,sonics_3410,prospective,,,
sdm_fake_0049__phonefact_g726_24k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0049,g726_24k,source_disjoint_music_v1,chirp-v3.5,sonics_3410,prospective,,,
sdm_fake_0049__phonefact_opus_nb_8k,1,,1.0,0,1,music,source_disjoint,SONICS-suno,common_flac16k,,,,sdm_fake_0049,opus_nb_8k,source_disjoint_music_v1,chirp-v3.5,sonics_3410,prospective,,,
voice_0000__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0000,resample8k,asvspoof_voice_v1,-,,,bonafide,TFM1,4.1066875
voice_0000__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0000,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TFM1,4.1066875
voice_0000__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0000,g726_24k,asvspoof_voice_v1,-,,,bonafide,TFM1,4.1066875
voice_0000__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0000,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TFM1,4.1066875
voice_0001__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0001,resample8k,asvspoof_voice_v1,-,,,bonafide,VCC2SM1,5.352
voice_0001__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0001,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,VCC2SM1,5.352
voice_0001__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0001,g726_24k,asvspoof_voice_v1,-,,,bonafide,VCC2SM1,5.352
voice_0001__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0001,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,VCC2SM1,5.352
voice_0002__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0002,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0019,4.952
voice_0002__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0002,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0019,4.952
voice_0002__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0002,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0019,4.952
voice_0002__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0002,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0019,4.952
voice_0003__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0003,resample8k,asvspoof_voice_v1,-,,,bonafide,TEM1,5.632
voice_0003__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0003,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TEM1,5.632
voice_0003__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0003,g726_24k,asvspoof_voice_v1,-,,,bonafide,TEM1,5.632
voice_0003__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0003,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TEM1,5.632
voice_0004__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0004,resample8k,asvspoof_voice_v1,-,,,bonafide,VCC2SM4,4.544
voice_0004__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0004,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,VCC2SM4,4.544
voice_0004__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0004,g726_24k,asvspoof_voice_v1,-,,,bonafide,VCC2SM4,4.544
voice_0004__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0004,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,VCC2SM4,4.544
voice_0005__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0005,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0024,4.616
voice_0005__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0005,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0024,4.616
voice_0005__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0005,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0024,4.616
voice_0005__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0005,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0024,4.616
voice_0006__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0006,resample8k,asvspoof_voice_v1,-,,,bonafide,TFM1,7.168
voice_0006__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0006,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TFM1,7.168
voice_0006__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0006,g726_24k,asvspoof_voice_v1,-,,,bonafide,TFM1,7.168
voice_0006__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0006,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TFM1,7.168
voice_0007__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0007,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0036,4.4804375
voice_0007__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0007,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0036,4.4804375
voice_0007__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0007,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0036,4.4804375
voice_0007__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0007,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0036,4.4804375
voice_0008__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0008,resample8k,asvspoof_voice_v1,-,,,bonafide,TMM1,4.78
voice_0008__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0008,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TMM1,4.78
voice_0008__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0008,g726_24k,asvspoof_voice_v1,-,,,bonafide,TMM1,4.78
voice_0008__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0008,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TMM1,4.78
voice_0009__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0009,resample8k,asvspoof_voice_v1,-,,,bonafide,VCC2TM1,4.48
voice_0009__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0009,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,VCC2TM1,4.48
voice_0009__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0009,g726_24k,asvspoof_voice_v1,-,,,bonafide,VCC2TM1,4.48
voice_0009__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0009,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,VCC2TM1,4.48
voice_0010__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0010,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0063,4.104
voice_0010__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0010,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0063,4.104
voice_0010__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0010,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0063,4.104
