ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,FILE_FAKE_PROB
voice_0151__wav,1,1.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0151__wav.wav,,,,,,,,,,4.736,,A19,,traditional_vocoder,LA_0018,voice_0151,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9981985688209534
voice_0153__wav,1,1.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0153__wav.wav,,,,,,,,,,4.352,,Task1-team30,,unknown,TEM1,voice_0153,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0154__wav,1,1.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0154__wav.wav,,,,,,,,,,4.504,,Task1-team10,,neural_vocoder_autoregressive,TEM1,voice_0154,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0155__wav,1,1.0,,1,0,voice,speech_only,vcc2018,low_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0155__wav.wav,,,,,,,,,,4.7150625,,HUB-N10,,neural_vocoder_autoregressive,VCC2TF2,voice_0155,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0156__wav,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0156__wav.wav,,,,,,,,,,5.056,,Task2-team13,,neural_vocoder_autoregressive,TMF1,voice_0156,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0157__wav,1,1.0,,1,0,voice,speech_only,vcc2018,low_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0157__wav.wav,,,,,,,,,,4.170125,,SPO-N10,,neural_vocoder_autoregressive,VCC2TF2,voice_0157,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0158__wav,1,1.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0158__wav.wav,,,,,,,,,,5.056,,Task1-team07,,neural_vocoder_autoregressive,TEM1,voice_0158,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0159__wav,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0159__wav.wav,,,,,,,,,,4.032,,SPO-N03,,unknown,VCC2TM2,voice_0159,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999996423721313
voice_0160__wav,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0160__wav.wav,,,,,,,,,,4.4050625,,HUB-N10,,neural_vocoder_autoregressive,VCC2TF2,voice_0160,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0161__wav,1,1.0,,1,0,voice,speech_only,vcc2018,low_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0161__wav.wav,,,,,,,,,,4.665,,HUB-N03,,unknown,VCC2TF2,voice_0161,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999955892562866
voice_0162__wav,1,1.0,,1,0,voice,speech_only,asvspoof,high_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0162__wav.wav,,,,,,,,,,4.9418125,,A15,,neural_vocoder_autoregressive,LA_0009,voice_0162,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0163__wav,1,1.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0163__wav.wav,,,,,,,,,,6.272,,A19,,traditional_vocoder,LA_0004,voice_0163,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9941892623901367
voice_0164__wav,1,1.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0164__wav.wav,,,,,,,,,,4.096,,SPO-N12,,traditional_vocoder,VCC2TF2,voice_0164,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999942779541016
voice_0165__wav,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0165__wav.wav,,,,,,,,,,4.48,,HUB-D02,,traditional_vocoder,VCC2TM2,voice_0165,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999960660934448
voice_0166__wav,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0166__wav.wav,,,,,,,,,,5.056,,HUB-D04,,traditional_vocoder,VCC2TM1,voice_0166,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0167__wav,1,1.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0167__wav.wav,,,,,,,,,,4.660125,,HUB-N04,,traditional_vocoder,VCC2TF1,voice_0167,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0170__wav,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0170__wav.wav,,,,,,,,,,4.184,,HUB-N17,,neural_vocoder_autoregressive,VCC2TM2,voice_0170,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999997615814209
voice_0171__wav,1,1.0,,1,0,voice,speech_only,vcc2018,low_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0171__wav.wav,,,,,,,,,,4.6109375,,HUB-N07,,traditional_vocoder,VCC2TF1,voice_0171,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0173__wav,1,1.0,,1,0,voice,speech_only,vcc2018,low_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0173__wav.wav,,,,,,,,,,6.1450625,,SPO-N10,,neural_vocoder_autoregressive,VCC2TM1,voice_0173,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0174__wav,1,1.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0174__wav.wav,,,,,,,,,,4.096,,HUB-N03,,unknown,VCC2TF2,voice_0174,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999991655349731
voice_0175__wav,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0175__wav.wav,,,,,,,,,,4.184,,Task2-team27,,neural_vocoder_nonautoregressive,TFM1,voice_0175,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999959468841553
voice_0176__wav,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0176__wav.wav,,,,,,,,,,4.12,,SPO-N10,,neural_vocoder_autoregressive,VCC2TF2,voice_0176,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0177__wav,1,1.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0177__wav.wav,,,,,,,,,,4.783,,Task1-team25,,neural_vocoder_autoregressive,TEM2,voice_0177,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999938011169434
voice_0178__wav,1,1.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0178__wav.wav,,,,,,,,,,5.248,,HUB-N09,,traditional_vocoder,VCC2TM1,voice_0178,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999996423721313
voice_0179__wav,1,1.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0179__wav.wav,,,,,,,,,,6.784,,SPO-N17,,neural_vocoder_autoregressive,VCC2TF1,voice_0179,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999973773956299
voice_0180__wav,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0180__wav.wav,,,,,,,,,,4.504,,SPO-N04,,traditional_vocoder,VCC2TF2,voice_0180,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0181__wav,1,1.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0181__wav.wav,,,,,,,,,,5.751375,,A19,,traditional_vocoder,LA_0007,voice_0181,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9611049890518188
voice_0182__wav,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0182__wav.wav,,,,,,,,,,7.71,,HUB-B01,,traditional_vocoder,VCC2TF1,voice_0182,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999929666519165
voice_0183__wav,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0183__wav.wav,,,,,,,,,,4.36,,HUB-N15,,traditional_vocoder,VCC2TM1,voice_0183,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0185__wav,1,1.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0185__wav.wav,,,,,,,,,,4.288,,Task2-team08,,traditional_vocoder,TFM1,voice_0185,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999414682388306
voice_0186__wav,1,1.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0186__wav.wav,,,,,,,,,,4.352,,SPO-N17,,neural_vocoder_autoregressive,VCC2TM2,voice_0186,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999988079071045
voice_0187__wav,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0187__wav.wav,,,,,,,,,,5.064,,Task2-team25,,neural_vocoder_autoregressive,TMM1,voice_0187,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0188__wav,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0188__wav.wav,,,,,,,,,,4.950125,,HUB-N10,,neural_vocoder_autoregressive,VCC2TF2,voice_0188,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0189__wav,1,1.0,,1,0,voice,speech_only,asvspoof,mp3m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0189__wav.wav,,,,,,,,,,4.416,,A17,,traditional_vocoder,LA_0036,voice_0189,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999885559082031
voice_0190__wav,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0190__wav.wav,,,,,,,,,,4.488,,SPO-N12,,traditional_vocoder,VCC2TM1,voice_0190,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999908208847046
voice_0192__wav,1,1.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0192__wav.wav,,,,,,,,,,4.105,,A18,,traditional_vocoder,LA_0040,voice_0192,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9987258315086365
voice_0193__wav,1,1.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0193__wav.wav,,,,,,,,,,5.1225,,A17,,traditional_vocoder,LA_0022,voice_0193,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9997370839118958
voice_0194__wav,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0194__wav.wav,,,,,,,,,,4.5350625,,HUB-N18,,traditional_vocoder,VCC2TF2,voice_0194,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999905824661255
voice_0195__wav,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0195__wav.wav,,,,,,,,,,5.048,,Task2-team22,,neural_vocoder_nonautoregressive,TMM1,voice_0195,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0196__wav,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0196__wav.wav,,,,,,,,,,4.104,,HUB-N15,,traditional_vocoder,VCC2TM1,voice_0196,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
voice_0197__wav,1,1.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0197__wav.wav,,,,,,,,,,4.586,,HUB-N13,,traditional_vocoder,VCC2TF2,voice_0197,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999276399612427
voice_0198__wav,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0198__wav.wav,,,,,,,,,,4.456,,Task1-team20,,neural_vocoder_nonautoregressive,TEM1,voice_0198,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,0.9999998807907104
voice_0199__wav,1,1.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0199__wav.wav,,,,,,,,,,4.832,,Task2-team22,,neural_vocoder_nonautoregressive,TGF1,voice_0199,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,unknown_fake,absent,1.0
mixed_0000__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_replay_bonafide_0484,echoes_real_0168,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0000__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0000,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.33269983530044556
mixed_0001__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_replay_bonafide_0430,echoes_real_0077,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0001__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0001,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.06293030083179474
mixed_0002__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_bonafide_0181,echoes_real_0094,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0002__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0002,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.08972544968128204
mixed_0003__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_replay_bonafide_0551,echoes_real_0027,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0003__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0003,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.5892847776412964
mixed_0004__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_bonafide_0073,echoes_real_0177,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0004__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0004,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.8273077011108398
mixed_0005__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_replay_bonafide_0552,echoes_real_0098,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0005__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0005,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.16108547151088715
mixed_0006__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_bonafide_0023,echoes_real_0122,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0006__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0006,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.10293835401535034
mixed_0007__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_bonafide_0198,echoes_real_0002,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0007__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0007,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.13620160520076752
mixed_0008__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_replay_bonafide_0444,echoes_real_0151,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0008__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0008,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.007503582630306482
mixed_0009__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_replay_bonafide_0599,echoes_real_0073,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0009__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0009,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.8282356858253479
mixed_0010__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_replay_bonafide_0588,echoes_real_0043,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0010__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0010,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.5102294087409973
mixed_0011__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_replay_bonafide_0493,echoes_real_0110,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0011__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0011,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.01738082617521286
mixed_0012__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_replay_bonafide_0595,echoes_real_0010,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0012__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0012,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.4414670169353485
mixed_0013__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_bonafide_0053,echoes_real_0019,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0013__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0013,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.6736127734184265
mixed_0014__telephone8k,0,0.0,0.0,1,1,mixed,simultaneous,synthetic_mixture,flac16k,echofake_bonafide_0067,echoes_real_0026,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0014__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0014,telephone8k,,,,,,,,,,,,,,,,,,,RR,simultaneous,telephone8k,real_unspecified,real_unspecified,0.008159883320331573
