ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,VOICE_FAKE_PROB,VOICE_BACKGROUND_LABEL_UNVERIFIED
sdxmix_0183,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0165,sdm_fake_0091,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0183.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999942779541016,False
sdxmix_0184,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0187,sdm_fake_0103,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0184.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999972581863403,False
sdxmix_0185,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0167,sdm_fake_0023,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0185.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999980926513672,False
sdxmix_0186,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0146,sdm_fake_0180,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0186.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999290704727173,False
sdxmix_0187,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0166,sdm_fake_0189,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0187.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999998807907104,False
sdxmix_0188,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0150,sdm_fake_0141,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0188.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9963108897209167,False
sdxmix_0189,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0190,sdm_fake_0196,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0189.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999994039535522,False
sdxmix_0190,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0123,sdm_fake_0149,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0190.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9998024106025696,False
sdxmix_0191,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0153,sdm_fake_0059,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0191.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999933242797852,False
sdxmix_0192,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0195,sdm_fake_0112,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0192.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,1.0,False
sdxmix_0193,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0130,sdm_fake_0030,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0193.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999856948852539,False
sdxmix_0194,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0115,sdm_fake_0174,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0194.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9981665015220642,False
sdxmix_0195,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0139,sdm_fake_0060,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0195.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999998807907104,False
sdxmix_0196,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0128,sdm_fake_0062,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0196.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9996798038482666,False
sdxmix_0197,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0159,sdm_fake_0064,,,0.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0197.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999964237213135,False
sdxmix_0198,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0188,sdm_fake_0051,,,6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0198.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999138116836548,False
sdxmix_0199,1,1.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,voice_0145,sdm_fake_0067,,,-6.0,,,source_disjoint_mixed_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/source_disjoint_mixed_v1/audio/sdxmix_0199.flac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FF,sequential,flac16k,unknown_fake,unknown_fake,0.9999995231628418,False
voice_0000__wav,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0000__wav.wav,,,,,,,,,,4.1066875,,-,,bonafide,TFM1,voice_0000,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.002091412665322423,False
voice_0002__wav,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0002__wav.wav,,,,,,,,,,4.952,,-,,bonafide,LA_0019,voice_0002,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.030272994190454483,False
voice_0004__wav,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0004__wav.wav,,,,,,,,,,4.544,,-,,bonafide,VCC2SM4,voice_0004,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.999954342842102,False
voice_0005__wav,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0005__wav.wav,,,,,,,,,,4.616,,-,,bonafide,LA_0024,voice_0005,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.02499506063759327,False
voice_0006__wav,0,0.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0006__wav.wav,,,,,,,,,,7.168,,-,,bonafide,TFM1,voice_0006,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.0007938172202557325,False
voice_0007__wav,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0007__wav.wav,,,,,,,,,,4.4804375,,-,,bonafide,LA_0036,voice_0007,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.000797984772361815,False
voice_0008__wav,0,0.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0008__wav.wav,,,,,,,,,,4.78,,-,,bonafide,TMM1,voice_0008,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.8622653484344482,False
voice_0009__wav,0,0.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0009__wav.wav,,,,,,,,,,4.48,,-,,bonafide,VCC2TM1,voice_0009,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.9999983310699463,False
voice_0011__wav,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0011__wav.wav,,,,,,,,,,5.608,,-,,bonafide,TFF1,voice_0011,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.02472863532602787,False
voice_0012__wav,0,0.0,,1,0,voice,speech_only,asvspoof,high_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0012__wav.wav,,,,,,,,,,6.0149375,,-,,bonafide,LA_0022,voice_0012,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.004404938779771328,False
voice_0013__wav,0,0.0,,1,0,voice,speech_only,asvspoof,mp3m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0013__wav.wav,,,,,,,,,,5.504,,-,,bonafide,LA_0013,voice_0013,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.0010543218813836575,False
voice_0014__wav,0,0.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0014__wav.wav,,,,,,,,,,4.23275,,-,,bonafide,SEF2,voice_0014,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.6457020044326782,False
voice_0015__wav,0,0.0,,1,0,voice,speech_only,asvspoof,high_m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0015__wav.wav,,,,,,,,,,4.032,,-,,bonafide,LA_0032,voice_0015,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.00728938402608037,False
voice_0016__wav,0,0.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0016__wav.wav,,,,,,,,,,4.192,,-,,bonafide,LA_0036,voice_0016,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.0010433755815029144,False
voice_0017__wav,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0017__wav.wav,,,,,,,,,,4.568,,-,,bonafide,LA_0044,voice_0017,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.0001385894720442593,False
voice_0018__wav,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0018__wav.wav,,,,,,,,,,5.696,,-,,bonafide,TMF1,voice_0018,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.9998112320899963,False
voice_0019__wav,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0019__wav.wav,,,,,,,,,,5.44,,-,,bonafide,VCC2TM2,voice_0019,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.4236263334751129,False
voice_0020__wav,0,0.0,,1,0,voice,speech_only,asvspoof,high_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0020__wav.wav,,,,,,,,,,4.1429375,,-,,bonafide,LA_0018,voice_0020,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,4.9567028327146545e-05,False
voice_0021__wav,0,0.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0021__wav.wav,,,,,,,,,,4.216,,-,,bonafide,VCC2SF4,voice_0021,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.9999986886978149,False
voice_0022__wav,0,0.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0022__wav.wav,,,,,,,,,,4.864,,-,,bonafide,TFM1,voice_0022,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.0021982097532600164,False
voice_0023__wav,0,0.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0023__wav.wav,,,,,,,,,,4.072,,-,,bonafide,VCC2SF1,voice_0023,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.8093366026878357,False
voice_0024__wav,0,0.0,,1,0,voice,speech_only,asvspoof,mp3m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0024__wav.wav,,,,,,,,,,4.224,,-,,bonafide,LA_0040,voice_0024,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,1.1203017180605457e-07,False
voice_0025__wav,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0025__wav.wav,,,,,,,,,,4.096,,-,,bonafide,VCC2SF2,voice_0025,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.4192392826080322,False
voice_0026__wav,0,0.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0026__wav.wav,,,,,,,,,,7.168,,-,,bonafide,TMF1,voice_0026,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.9997010827064514,False
voice_0027__wav,0,0.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0027__wav.wav,,,,,,,,,,4.672,,-,,bonafide,LA_0045,voice_0027,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.018619973212480545,False
voice_0028__wav,0,0.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0028__wav.wav,,,,,,,,,,6.225625,,-,,bonafide,VCC2SF2,voice_0028,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.09984554350376129,False
voice_0029__wav,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0029__wav.wav,,,,,,,,,,5.224,,-,,bonafide,LA_0046,voice_0029,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.008800366893410683,False
voice_0030__wav,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0030__wav.wav,,,,,,,,,,4.888,,-,,bonafide,TFM1,voice_0030,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,2.796695480355993e-05,False
voice_0031__wav,0,0.0,,1,0,voice,speech_only,asvspoof,mp3m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0031__wav.wav,,,,,,,,,,5.12,,-,,bonafide,LA_0009,voice_0031,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.00220764079131186,False
voice_0032__wav,0,0.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0032__wav.wav,,,,,,,,,,5.248,,-,,bonafide,TGM1,voice_0032,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.004835565108805895,False
voice_0033__wav,0,0.0,,1,0,voice,speech_only,asvspoof,high_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0033__wav.wav,,,,,,,,,,4.8659375,,-,,bonafide,LA_0011,voice_0033,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.025956397876143456,False
voice_0034__wav,0,0.0,,1,0,voice,speech_only,asvspoof,high_m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0034__wav.wav,,,,,,,,,,4.544,,-,,bonafide,LA_0011,voice_0034,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,6.499209121102467e-05,False
voice_0035__wav,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0035__wav.wav,,,,,,,,,,5.33625,,-,,bonafide,LA_0030,voice_0035,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,1.332745796389645e-06,False
voice_0036__wav,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0036__wav.wav,,,,,,,,,,4.85875,,-,,bonafide,TGF1,voice_0036,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.5263209939002991,False
voice_0037__wav,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0037__wav.wav,,,,,,,,,,4.48,,-,,bonafide,TGF1,voice_0037,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.1939571648836136,False
voice_0040__wav,0,0.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0040__wav.wav,,,,,,,,,,4.3179375,,-,,bonafide,VCC2SF1,voice_0040,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.9999701976776123,False
voice_0041__wav,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0041__wav.wav,,,,,,,,,,4.36,,-,,bonafide,TEM2,voice_0041,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.999872088432312,False
voice_0042__wav,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0042__wav.wav,,,,,,,,,,5.33725,,-,,bonafide,LA_0013,voice_0042,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,5.148461787030101e-05,False
voice_0043__wav,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0043__wav.wav,,,,,,,,,,5.3349375,,-,,bonafide,LA_0030,voice_0043,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.00016403068730141968,False
voice_0045__wav,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0045__wav.wav,,,,,,,,,,4.768,,-,,bonafide,TFF1,voice_0045,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.0018263132078573108,False
voice_0046__wav,0,0.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0046__wav.wav,,,,,,,,,,5.512,,-,,bonafide,TMF1,voice_0046,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.9998695850372314,False
voice_0047__wav,0,0.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0047__wav.wav,,,,,,,,,,8.768,,-,,bonafide,LA_0002,voice_0047,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.0028659647796303034,False
voice_0048__wav,0,0.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0048__wav.wav,,,,,,,,,,4.352,,-,,bonafide,VCC2SF3,voice_0048,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.972137987613678,False
voice_0049__wav,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,,,,,asvspoof_voice_wav_dev_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/asvspoof_voice_wav_dev_v1/audio/voice_0049__wav.wav,,,,,,,,,,4.737,,-,,bonafide,LA_0022,voice_0049,wav,,,,,,,,,,,,,,,,,,,not_mixed,speech_only,wav,real_unspecified,absent,0.010727346874773502,False
